,Fajr,Shorouq,Zohr,Asr,Maghrib,Isha
2018-08-07,3.941621818861373,5.399424039456509,11.985877959672298,15.435714436030137,18.572331879888086,20.072331879888086
2018-08-08,3.952805742302134,5.406921187294185,11.983823305930718,15.43610798134999,18.560725424567252,20.060725424567252
2018-08-09,3.9639247581470833,5.4143697460737625,11.981605408279782,15.436263191721745,18.5488410704858,20.0488410704858
2018-08-10,3.974973493967381,5.421767641012366,11.979225850464028,15.436177128602734,18.53668405991569,20.03668405991569
2018-08-11,3.9859469144778625,5.429113035550774,11.976686397320451,15.435847175696201,18.52425975909013,20.02425975909013
2018-08-12,3.996840319868471,5.436404329061663,11.973988990581498,15.43527103719434,18.511573652101333,20.011573652101333
2018-08-13,4.007649343507633,5.443640154223045,11.971135744600247,15.434446735517241,18.498631334977446,19.998631334977446
2018-08-14,4.01836994905949,5.4508193740775726,11.968128942011147,15.433372608583475,18.48543850994472,19.98543850994472
2018-08-15,4.028998427057656,5.457941078799349,11.96497102934053,15.432047306649435,18.472000979881713,19.972000979881713
2018-08-16,4.0395313909762045,5.4650045821883255,11.96166461257885,15.43046978875254,18.458324642969377,19.958324642969377
2018-08-17,4.049965772838546,5.472009417912651,11.958212452726814,15.428639318793794,18.444415487540976,19.944415487540976
2018-08-18,4.060298818404046,5.478955335519195,11.954617461327155,15.426555461294747,18.430279587135114,19.930279587135114
2018-08-19,4.0705280819690435,5.485842296229752,11.950882695990993,15.424218076860992,18.415923095752234,19.915923095752234
2018-08-20,4.080651420820343,5.492670468542616,11.947011355929602,15.42162731738596,18.401352243316587,19.901352243316587
2018-08-21,4.090666989375781,5.499440223656386,11.94300677749991,15.418783621025913,18.386573331343435,19.886573331343435
2018-08-22,4.100573233044924,5.5061521307320795,11.938872429770944,15.415687706975525,18.37159272880981,19.87159272880981
2018-08-23,4.110368881843459,5.512806952010929,11.934611910119967,15.412340570074427,18.356416868229005,19.856416868229005
2018-08-24,4.120052943789837,5.519405637801019,11.930228939862966,15.408743475270363,18.341052241924913,19.841052241924913
2018-08-25,4.129624698114501,5.5259493213484525,11.92572735992661,15.404897951966575,18.325505398504767,19.825505398504767
2018-08-26,4.1390836883078554,5.532439313605463,11.921111126566048,15.400805788277351,18.309782939526634,19.809782939526634
2018-08-27,4.1484297150322265,5.538877097907679,11.916384307132585,15.396469025214838,18.29389151635749,19.79389151635749
2018-08-28,4.157662828921576,5.5452643245721385,11.911551075895037,15.391889950829018,18.277837827217937,19.777837827217937
2018-08-29,4.166783323291503,5.551602805427128,11.906615709918306,15.387071094321803,18.261628614409485,19.761628614409485
2018-08-30,4.175791726777946,5.557894508281649,11.901582584999721,15.382015220152352,18.245270661717793,19.745270661717793
2018-08-31,4.184688795925918,5.564141551345878,11.896456171667324,15.376725322153522,18.228770791988772,19.728770791988772
2018-09-01,4.193475507742437,5.570346197607665,11.891241031238646,15.371204617672849,18.212135864869627,19.712135864869627
2018-09-02,4.20215305223066,5.5765108491734985,11.885941811941803,15.365456541754028,18.19537277471011,19.69537277471011
2018-09-03,4.210722824919338,5.58263804158029,11.880563245099205,15.359484741372345,18.178488448618122,19.678488448618122
2018-09-04,4.2191864193986195,5.588730438081787,11.875110141371888,15.35329306973446,18.16148984466199,19.66148984466199
2018-09-05,4.227545619874756,5.594790823915589,11.869587387064794,15.346885580654506,18.144383950214,19.644383950214
